allocationRate_MBs,heapSize_GB,maxPauseTarget,maxResponseTime,meanResponseTime_ms,standardDeviation_ms,95pt,98pt,99pt,99.9pt,99.99pt,gcTotalPause,gcMeanPause,gcMaxPause,gc95,gc99,gc99.9,gc99.99
1500,20,300,3839,23,82,163,377,911,1426,64.83196600000004,0.08609822841965477,0.3811646,0.28021366,0.345868932,0.3756726688000004,0.38061540688000006
1500,12,400,3970,79,267,476,1356,2821,3281,131.50488850000005,0.11445160008703224,0.8015447,0.36426047999999994,0.6627386959999999,0.7669786676,0.7975893693199979
1500,12,600,4326,69,264,415,1267,2932,3883,107.60411660000004,0.11139142505175988,1.3303663,0.4122241,0.5287507400000002,0.815822992499983,1.2789119692500042
1500,44,200,745,14,46,91,262,361,472,55.77770949999996,0.07150988397435892,0.3662127,0.215016375,0.236670499,0.3091615444000003,0.36050758444000003
1500,18,300,1218,22,70,168,359,667,852,70.39935929999999,0.08956661488549617,0.4571922,0.28282065,0.3460048749999999,0.3856426685000029,0.4500372468500034
1500,20,200,859,15,46,111,254,339,410,64.5272565,0.07503169360465116,0.2604181,0.20678760499999999,0.23065508199999996,0.25728635779999987,0.26010492577999983
1500,12,200,6246,84,286,461,1476,2790,3127,132.5421685999998,0.10033472263436775,1.1370656,0.3214316,0.6614210399999999,0.8273514680000011,1.096920426799981
1500,40,100,839,11,30,74,159,251,538,65.8263172,0.062335527651515156,0.1988073,0.12398945,0.17500279500000004,0.19689418999999977,0.1986245107000002
1500,36,500,2070,30,117,209,604,1199,1569,52.37432760000001,0.0850232590909091,0.5562309,0.43792722500000003,0.48542687000000007,0.5379381554999998,0.5544016255499993
1500,44,500,3622,37,171,218,699,2520,3080,46.76608480000001,0.07820415518394651,0.569725,0.463450685,0.5317150049999999,0.5633822929000003,0.5690907292899998
1500,8,500,5515,380,829,2131,3269,4300,4829,271.5492255999999,0.13443030970297024,1.0137659,0.41966460499999997,0.6431049950000001,0.9623660582,1.003699549609999
1500,46,300,1161,18,65,111,371,521,754,49.8572613,0.07452505426008968,0.4040821,0.31049958,0.34720270800000025,0.38489567039999983,0.4021634570400016
1500,38,300,3557,23,101,138,401,1552,2182,50.64516350000001,0.07287073884892088,0.3700472,0.3112729899999999,0.3528787519999998,0.36626677380000017,0.36966915738000017
1500,12,50,3301,150,406,1146,1789,2340,2629,,,,,,,
1500,28,500,3696,34,157,216,601,2281,2817,53.47187759999999,0.08341946583463337,0.5124823,0.4016744,0.45830540000000036,0.49495724400000035,0.5107297944000009
1500,8,100,8342,563,1187,3110,4134,6763,7393,344.16843650000004,0.10464227318333841,5.1387736,0.40275143999999996,0.9018011439999998,1.1211034208,3.829515081760901
1500,14,300,2577,48,164,294,933,1657,2112,105.00692960000002,0.10019745190839696,0.804386,0.3065104899999999,0.6760214639999998,0.7641963630999997,0.8002417855399964
1500,32,600,4320,42,171,311,739,2343,3537,53.65827709999998,0.08710759269480516,0.5151716,0.4432029,0.48403598000000003,0.5110699804999999,0.5147614380499997
1500,48,600,3360,30,148,115,672,1906,2814,36.8119739,0.06368853615916954,0.6800133,0.45851829,0.5369510990000002,0.6267740293000001,0.6746893729300043
1500,44,400,2115,26,108,156,544,1289,1744,46.512754799999996,0.07313326226415094,0.5536978,0.398472625,0.458742915,0.5278975595000004,0.551117775950001
1500,12,300,2890,76,249,419,1403,2020,2391,132.22297350000002,0.10820210597381344,0.8320605,0.338680815,0.6728659999999997,0.8077866144999999,0.8295844096799991
1500,40,200,622,13,43,71,251,344,418,52.69859980000004,0.0709267830417228,0.2632454,0.22083604,0.23945603000000001,0.26207853080000004,0.26312871307999997
1500,44,100,1338,12,36,83,173,322,806,67.4075306,0.06311566535580525,0.2200321,0.124548665,0.198427527,0.21584395519999994,0.21963565614999983
1500,8,300,8264,453,998,2559,3834,6779,7625,331.10448510000043,0.12661739391969423,5.5591668,0.3998776499999995,0.8863269260000002,1.0945429039999994,4.40044477370059
1500,48,200,3558,15,53,93,270,623,958,55.65577919999998,0.07294335412844033,0.5303046,0.2236424,0.243048608,0.3988387973999902,0.5171580197400049
1500,10,300,5188,141,416,861,1908,4027,4897,193.36807919999984,0.12223013855878624,0.7700869,0.36274037000000003,0.6199959140000005,0.7307145047000037,0.767420749030002
1500,32,100,1182,12,35,77,164,298,858,66.65538189999998,0.06194738094795537,0.1889409,0.12179885,0.16863985,0.18706200749999982,0.18877023299999987
1500,24,300,1918,19,66,134,357,564,988,59.08814669999996,0.08310569156118137,0.4086218,0.28437395,0.31873364,0.3997513439999995,0.4077347543999997
1500,16,300,7377,38,184,214,645,2941,3445,76.43299880000004,0.09219903353437882,0.4863486,0.27903171999999987,0.34893450400000003,0.4490694732000011,0.48262068731999913
1500,40,400,2857,28,124,169,528,1700,2381,48.76136670000001,0.07826864638844304,0.5662413,0.38330295999999997,0.44949972999999993,0.5436741448000015,0.5639845844800013
1500,20,400,2591,30,113,209,525,1350,1874,63.824340399999976,0.08755053552812068,0.4108599,0.3295762,0.390031548,0.41021016000000005,0.41079492599999995
1500,48,100,611,12,33,82,170,297,365,68.40834459999999,0.06351749730733518,0.2924109,0.12963695999999997,0.217038208,0.24678373759999958,0.2876597143999979
1500,40,300,1353,18,64,104,374,532,740,48.8381755,0.07057539812138729,0.4403648,0.30995496999999994,0.349970573,0.417130615999999,0.4380413815999984
1500,16,100,859,18,51,112,270,483,602,93.66302110000001,0.07090311968205905,0.4173832,0.1735431,0.30378833999999943,0.380315200000002,0.4138388415999984
1500,36,500,3971,37,157,242,695,2051,2638,52.37432760000001,0.0850232590909091,0.5562309,0.43792722500000003,0.48542687000000007,0.5379381554999998,0.5544016255499993
1500,36,300,1428,18,65,104,359,537,1087,52.4903847,0.07372245042134831,0.4384278,0.3024017899999999,0.337788605,0.4346452088999999,0.4380495408899999
1500,24,200,2118,16,51,110,272,413,835,61.21525040000001,0.07700031496855347,0.3205769,0.21664849,0.23349050999999998,0.26898023920000114,0.3154172339200023
1500,36,400,2009,27,107,173,531,1240,1665,50.826338600000014,0.07855693755795984,0.5728287,0.38304833999999993,0.4461821439999999,0.5263530052000029,0.568181130519997
1500,16,600,2363,41,155,277,884,1540,1775,73.10262970000001,0.09530981707953065,0.54016,0.35397576999999963,0.5083505540000002,0.5390770292,0.54005170292
1500,20,500,2719,36,136,260,680,1574,1856,64.798045,0.09283387535816619,0.5379291,0.36859181999999996,0.46458392999999987,0.5156042596999999,0.5356966159699996
1500,36,600,2527,37,138,271,700,1336,1770,54.0530936,0.08445795874999999,0.5273028,0.4695839049999999,0.509389097,0.5260476761999999,0.52717728762
1500,12,500,6170,86,297,555,1513,2917,3707,117.33046699999998,0.11380258680892336,0.6411358,0.39057715000000004,0.5838319900000002,0.6406382430000002,0.6410963613
1500,16,500,3485,42,170,277,778,2234,2757,77.02765070000002,0.09990616173800262,1.0783878,0.3729975,0.45898958999999995,0.6219080840000109,1.0327398284000011
1500,36,200,741,14,44,85,256,349,428,56.199260199999976,0.07251517445161287,0.2482155,0.21218748999999998,0.22958051000000002,0.2419059294,0.2475845429399999
1500,12,100,4018,148,412,1125,1858,2622,3246,191.98065619999994,0.09387807149144252,0.9429466,0.33226733999999997,0.7840965719999996,0.9062252571999984,0.9420987079199996
1500,28,600,3878,34,148,218,633,2055,2628,54.31864899999998,0.08789425404530742,0.5715705,0.448087505,0.5077332960000002,0.5618620667000006,0.5705996566700003
1500,32,200,680,14,43,86,248,340,426,57.5391907,0.07156615758706468,0.2895283,0.2085594099999999,0.23258936600000005,0.27084072340000004,0.2876595423400008
